lon,lat,depth_m,x,y,temp буC,cond  ?S cm??,salt бы,pH,turb  NTU,chl(ug/L),odo(mg/L)
114.01652279520228,22.694944981065152,2,193468,2512832,35.59,212.77,0.08,7.61034265,1.93,4.46,9.01
114.01652279520228,22.694944981065152,3,193468,2512832,26.56,199.45,0.06,8.329487996,2.72,3.59,7.32
114.01652279520228,22.694944981065152,4,193468,2512832,26.11,198.57,0.07,9.462431917,4.97,5.18,6.44
114.01652279520228,22.694944981065152,5,193468,2512832,30.86,162.83,0.08,8.48180615,5.83,3.59,3.38
114.01652181762084,22.6949900885093,1,193468,2512837,27.26,214.96,0.07,8.151991724,1.29,6.64,8.59
114.01652181762084,22.6949900885093,2,193468,2512837,31.24,186.74,0.09,8.68889075,1.88,4.85,6.99
114.01652181762084,22.6949900885093,3,193468,2512837,28.27,184.77,0.08,7.943058613,3.37,3.56,8.51
114.01652181762084,22.6949900885093,4,193468,2512837,27.92,201.53,0.08,7.559678197,5,3.83,4.76
114.01652181762084,22.6949900885093,5,193468,2512837,33.61,171.85,0.09,8.87455413,4.43,3.36,3.85
114.01652084003692,22.69503519595315,1,193468,2512842,37.02,216.2,0.07,9.202221401,1.03,8.14,9.77
114.01652084003692,22.69503519595315,2,193468,2512842,31.17,191.67,0.06,8.782121138,2.68,6.12,9.1
114.01652084003692,22.69503519595315,3,193468,2512842,33.88,186.54,0.08,8.686421874,3.77,2.67,8.42
114.01652084003692,22.69503519595315,4,193468,2512842,28.7,205.37,0.07,9.389922175,4.83,3.02,5.68
114.01652084003692,22.69503519595315,5,193468,2512842,24.91,230.52,0.07,8.746775952,5.85,3.71,4.86
114.01658705018706,22.694224168941208,1,193473,2512752,28.12,181.68,0.08,8.20681714,1.33,10.43,10.26
114.01658705018706,22.694224168941208,2,193473,2512752,36.81,194.59,0.08,7.433212274,2.66,4.07,7.91
114.01658705018706,22.694224168941208,3,193473,2512752,33.51,187.9,0.07,7.814529081,2.77,3.81,6.29
114.01658705018706,22.694224168941208,4,193473,2512752,29.18,180.27,0.07,8.889852795,4.81,3.42,5.71
114.01658705018706,22.694224168941208,5,193473,2512752,27.53,199.32,0.08,7.995064059,4.74,3.2,4.86
114.01658607266116,22.69426927639206,1,193473,2512757,28.83,196.39,0.07,8.644284589,1.1,6.99,10.72
114.01658607266116,22.69426927639206,2,193473,2512757,28.09,199.49,0.06,8.753326352,2.23,4.17,8.8
114.01658607266116,22.69426927639206,3,193473,2512757,29.94,157.86,0.08,8.903182715,3.25,2.72,6.99
114.01658607266116,22.69426927639206,4,193473,2512757,32.01,168.83,0.06,8.576890634,4.96,4.8,6.03
114.01658607266116,22.69426927639206,5,193473,2512757,29.23,218.22,0.08,8.12322605,5.97,4.61,4.59
114.0165850951328,22.694314383842613,1,193473,2512762,27.44,166.02,0.08,8.787224955,1.23,7.94,9.68
114.0165850951328,22.694314383842613,2,193473,2512762,35.73,200.66,0.07,9.042280534,2.2,3.76,9.6
114.0165850951328,22.694314383842613,3,193473,2512762,30.65,219.94,0.09,9.449037558,3.26,4.43,6.76
114.0165850951328,22.694314383842613,4,193473,2512762,30.95,190.85,0.08,8.664545074,4.99,4.33,5.03
114.0165850951328,22.694314383842613,5,193473,2512762,32.38,194.16,0.08,8.937289199,5.29,4.24,3.47
114.01658411760197,22.69435949129287,1,193473,2512767,34.79,194.04,0.06,8.971784933,1.38,9.37,11.17
114.01658411760197,22.69435949129287,2,193473,2512767,35.74,151.41,0.07,9.013214635,2.26,4.67,9.25
114.01658411760197,22.69435949129287,3,193473,2512767,32.74,199.65,0.09,8.191243762,2.75,4.06,5.83
114.01658411760197,22.69435949129287,4,193473,2512767,25.93,169.16,0.07,8.676055623,4.02,2.51,5.12
114.01658411760197,22.69435949129287,5,193473,2512767,27.79,189.81,0.07,7.971613005,5.6,3.43,4.17
114.01658314006863,22.69440459874284,1,193473,2512772,26.48,220.44,0.08,8.77138824,1.08,9.85,10.02
114.01658314006863,22.69440459874284,2,193473,2512772,36.12,165.16,0.06,8.491361382,2.02,5.22,9.67
114.01658314006863,22.69440459874284,3,193473,2512772,31.83,181.26,0.07,8.556745358,3.53,4.01,5.76
114.01658314006863,22.69440459874284,4,193473,2512772,30.68,200.34,0.09,7.785328414,4.74,4.33,4.68
114.01658314006863,22.69440459874284,5,193473,2512772,30.36,205.88,0.09,7.234055286,6.13,2.98,4.26
114.01658216253284,22.69444970619251,1,193473,2512777,27.01,183.46,0.06,8.281175214,1.31,6.53,12.03
114.01658216253284,22.69444970619251,2,193473,2512777,33.1,215.26,0.07,9.247847097,2.15,4.63,9.18
114.01658216253284,22.69444970619251,3,193473,2512777,36.6,164.25,0.06,7.780990219,3.57,2.6,6.48
114.01658216253284,22.69444970619251,4,193473,2512777,29.39,172.9,0.07,8.597930933,4.01,3.25,5.44
114.01658216253284,22.69444970619251,5,193473,2512777,26.98,199.07,0.09,9.289544735,5.21,3.3,4.66
114.01658118499456,22.69449481364188,1,193473,2512782,31.51,165.09,0.08,8.929250214,1.15,8.55,8.82
114.01658118499456,22.69449481364188,2,193473,2512782,32.04,190.65,0.07,7.261744631,2.21,4.53,7.31
114.01658118499456,22.69449481364188,3,193473,2512782,33.5,225.43,0.08,9.003606766,2.84,2.99,7.38
114.01658118499456,22.69449481364188,4,193473,2512782,24.6,216.3,0.09,8.708564989,4.21,3.23,5.84
114.01658118499456,22.69449481364188,5,193473,2512782,23.17,174.59,0.07,8.626808521,5.58,3.74,3.61
114.0165802074538,22.69453992109097,1,193473,2512787,30.65,189.68,0.06,8.381869229,1.3,8.5,11.99
114.0165802074538,22.69453992109097,2,193473,2512787,34.5,163.09,0.08,8.094688383,2.57,4.46,8.78
114.0165802074538,22.69453992109097,3,193473,2512787,32.66,188.26,0.08,8.66108103,3.8,2.41,8.12
114.0165802074538,22.69453992109097,4,193473,2512787,33.85,205.73,0.08,8.186175996,3.63,2.99,5.36
114.0165802074538,22.69453992109097,5,193473,2512787,32.09,218.57,0.08,8.58287758,5.48,2.66,4.34
114.01657922991056,22.69458502853977,1,193473,2512792,34.87,215.53,0.08,8.850611448,1,8.08,9.68
114.01657922991056,22.69458502853977,2,193473,2512792,27.14,189.45,0.07,8.998342624,2.65,5.11,8.1
114.01657922991056,22.69458502853977,3,193473,2512792,26.09,188.6,0.07,9.482777257,2.6,4.79,7.67
114.01657922991056,22.69458502853977,4,193473,2512792,23.88,170.94,0.08,9.420252774,4.74,2.55,6.27
114.01657922991056,22.69458502853977,5,193473,2512792,24.13,234.91,0.07,9.048015053,5.13,3.72,3.81
114.01657825236484,22.69463013598825,1,193473,2512797,31.91,202.45,0.08,8.769931676,1.11,8.87,10.77
114.01657825236484,22.69463013598825,2,193473,2512797,27.81,184.61,0.07,8.589626497,2,3.94,7.83
114.01657825236484,22.69463013598825,3,193473,2512797,27.74,197.96,0.08,8.52221615,2.8,2.98,7.79
114.01657825236484,22.69463013598825,4,193473,2512797,34.37,204.74,0.08,8.952247927,3.69,3.29,4.88
114.01657825236484,22.69463013598825,5,193473,2512797,23.07,225.84,0.08,8.402449569,4.39,4.5,3.79
114.01657727481664,22.69467524343645,1,193473,2512802,31.83,175.36,0.08,8.810871949,1.25,8.35,8.45
114.01657727481664,22.69467524343645,2,193473,2512802,29.12,199.69,0.06,9.02779286,2.27,5.45,8.31
114.01657727481664,22.69467524343645,3,193473,2512802,33.82,228.39,0.09,8.802140786,2.72,3.56,7.16
114.01657727481664,22.69467524343645,4,193473,2512802,33.72,184.57,0.08,8.550865017,4.28,2.91,5.03
114.01657727481664,22.69467524343645,5,193473,2512802,26.5,194.72,0.1,7.721844456,5.16,4.32,3.94
114.01657629726596,22.694720350884364,1,193473,2512807,33.27,219.9,0.07,7.797709995,1.45,7.4,8.19
114.01657629726596,22.694720350884364,2,193473,2512807,25.53,200.76,0.07,8.946216747,2.68,3.87,7.85
114.01657629726596,22.694720350884364,3,193473,2512807,24.62,163.41,0.09,8.62357456,3.43,4.36,5.79
114.01657629726596,22.694720350884364,4,193473,2512807,25.8,162.75,0.08,7.782960054,3.4,3.1,4.62
114.01657629726596,22.694720350884364,5,193473,2512807,28.26,205.23,0.08,8.961781877,5.22,3.51,4.28
114.0165753197128,22.69476545833198,1,193473,2512812,31.67,201.47,0.08,8.922557587,1.27,8.03,10.06
114.0165753197128,22.69476545833198,2,193473,2512812,32.35,212.1,0.08,9.079853346,1.85,3.93,7.43
114.0165753197128,22.69476545833198,3,193473,2512812,30.13,194.96,0.09,7.697182254,3.84,3.95,6.17
114.0165753197128,22.69476545833198,4,193473,2512812,34.51,180.82,0.09,9.085716819,4.07,3.55,6.22
114.0165753197128,22.69476545833198,5,193473,2512812,26.47,184.57,0.09,8.808904299,4.39,2.94,4.46
114.01657434215714,22.6948105657793,1,193473,2512817,31.87,171.43,0.07,7.945451286,1.21,5.4,9.03
114.01657434215714,22.6948105657793,2,193473,2512817,35.67,212.89,0.07,8.818560288,2.13,6.02,9.48
114.01657434215714,22.6948105657793,3,193473,2512817,28.25,230.55,0.06,7.841402359,3.82,3.1,8.28
114.01657434215714,22.6948105657793,4,193473,2512817,32.87,209.71,0.09,7.898494454,3.67,2.74,5.76
114.01657434215714,22.6948105657793,5,193473,2512817,31.44,226.17,0.08,8.567566199,4.23,3.28,4.66
114.01657336459904,22.694855673226325,1,193473,2512822,30.05,199.39,0.06,9.491971158,1.33,7.79,9.98
114.01657336459904,22.694855673226325,2,193473,2512822,28.8,163.87,0.06,8.607426839,2.42,5.25,6.92
114.01657336459904,22.694855673226325,3,193473,2512822,34.29,166.25,0.07,7.799286984,3.81,3.31,7.34
114.01657336459904,22.694855673226325,4,193473,2512822,25.01,191.59,0.08,9.089246901,3.53,3.05,4.94
114.01657336459904,22.694855673226325,5,193473,2512822,33.25,186.94,0.07,8.139292181,4.53,3.11,4.48
114.01657238703842,22.694900780673056,1,193473,2512827,31.18,156.01,0.08,8.400771628,1.01,6.82,8.81
114.01657238703842,22.694900780673056,2,193473,2512827,26.38,162.73,0.08,8.680692237,2.68,4.89,10.1
114.01657238703842,22.694900780673056,3,193473,2512827,33.62,215.99,0.06,7.837844059,3.49,3.25,8.47
114.01657238703842,22.694900780673056,4,193473,2512827,32.82,218.45,0.07,7.693839739,4.5,2.95,6.63
114.01657238703842,22.694900780673056,5,193473,2512827,33.17,166.45,0.1,8.589014442,5.96,2.71,4.51
114.01657140947532,22.69494588811949,1,193473,2512832,26.28,184.06,0.08,9.328072072,1.06,9.52,9.82
114.01657140947532,22.69494588811949,2,193473,2512832,33.62,159.61,0.09,8.040976516,2.56,5.1,9.55
114.01657140947532,22.69494588811949,3,193473,2512832,31.73,201.68,0.07,7.754246847,2.68,3.27,8.44
114.01657140947532,22.69494588811949,4,193473,2512832,26.12,197.57,0.07,9.106212708,4.6,2.97,6.64
114.01657140947532,22.69494588811949,5,193473,2512832,31.78,210.9,0.08,8.671533372,6.02,3.48,3.48
114.01657043190978,22.69499099556564,1,193473,2512837,28.88,170.06,0.06,8.753856103,1.46,8.46,9.62
114.01657043190978,22.69499099556564,2,193473,2512837,35.63,184.56,0.08,8.162277394,1.86,4.82,7.21
114.01657043190978,22.69499099556564,3,193473,2512837,29.03,196.84,0.08,8.716695634,3.3,3.88,7.57
114.01657043190978,22.69499099556564,4,193473,2512837,29.63,225.02,0.06,9.071659413,5.09,3.98,4.65
114.01657043190978,22.69499099556564,5,193473,2512837,34.35,180.71,0.07,9.452700496,5.81,3.59,4.44
114.01656945434172,22.69503610301148,1,193473,2512842,31.26,166.66,0.07,9.279589391,1.29,10.77,9.02
114.01656945434172,22.69503610301148,2,193473,2512842,34.17,177.56,0.08,7.250331287,2.49,6.02,7.67
114.01656945434172,22.69503610301148,3,193473,2512842,35.9,228.11,0.06,9.1104936,3.05,3.44,8.42
114.01656945434172,22.69503610301148,4,193473,2512842,30.86,176.87,0.09,8.248043927,5.01,4.01,6.15
114.01656945434172,22.69503610301148,5,193473,2512842,23.45,174.5,0.08,7.514843274,4.47,4.81,4.21
114.01663468669864,22.69427018340167,1,193478,2512757,34.06,162.16,0.07,9.253110352,1.07,7.97,10.54
114.01663468669864,22.69427018340167,2,193478,2512757,28.2,167.08,0.07,9.068642475,2.47,4.78,9.81
114.01663468669864,22.69427018340167,3,193478,2512757,29.43,224.61,0.07,9.456079469,2.95,3.27,5.84
114.01663468669864,22.69427018340167,4,193478,2512757,29.47,235.21,0.07,8.736123124,4.78,3.66,4.97
114.01663468669864,22.69427018340167,5,193478,2512757,24.91,166.62,0.09,8.432157942,5.69,3.35,3.5
114.01663370918617,22.694315290854227,1,193478,2512762,37.26,202,0.07,9.16632212,1.27,6.21,10.28
114.01663370918617,22.694315290854227,2,193478,2512762,36.76,189.15,0.06,9.465074767,2.43,5.02,7.09
114.01663370918617,22.694315290854227,3,193478,2512762,26.03,214.23,0.09,9.138215184,3.57,2.53,7.53
114.01663370918617,22.694315290854227,4,193478,2512762,27.15,185.52,0.06,7.258851806,4.74,3.77,5.78
114.01663370918617,22.694315290854227,5,193478,2512762,27.36,187.69,0.08,7.411499165,6.23,3.29,3.49
114.01663273167118,22.69436039830649,1,193478,2512767,32.37,212.79,0.08,8.577942821,1.43,5.82,10.61
114.01663273167118,22.69436039830649,2,193478,2512767,31.01,197.86,0.08,7.486801834,2.06,4.81,8.67
114.01663273167118,22.69436039830649,3,193478,2512767,33.65,199.85,0.07,8.594039889,2.95,4.26,8.21
114.01663273167118,22.69436039830649,4,193478,2512767,33.7,225.47,0.09,8.823020243,4.75,4.3,5.49
114.01663273167118,22.69436039830649,5,193478,2512767,33.78,208.8,0.1,7.64247079,4.3,3.3,3.68
114.01663175415374,22.694405505758454,1,193478,2512772,30.47,164.82,0.06,9.15647867,1.09,8.8,11.49
114.01663175415374,22.694405505758454,2,193478,2512772,35.46,200.58,0.07,8.93866161,1.88,4.42,9.01
114.01663175415374,22.694405505758454,3,193478,2512772,27.62,181.47,0.08,7.60783675,3.72,2.58,7.6
114.01663175415374,22.694405505758454,4,193478,2512772,34.8,192.31,0.08,7.884682242,3.92,5.18,6.08
114.01663175415374,22.694405505758454,5,193478,2512772,34.08,197.1,0.08,9.068948916,5.37,3.32,4.59
114.0166307766338,22.69445061321012,1,193478,2512777,34.76,191.13,0.07,9.263891153,1.47,6.51,10.85
114.0166307766338,22.69445061321012,2,193478,2512777,28.15,207.44,0.07,8.679950556,2.59,4.9,8.77
114.0166307766338,22.69445061321012,3,193478,2512777,35.13,165.38,0.09,9.029182792,3.59,2.77,6.42
114.0166307766338,22.69445061321012,4,193478,2512777,24.08,217.79,0.09,9.222475805,4.79,4.6,6.75
114.0166307766338,22.69445061321012,5,193478,2512777,30.21,172.32,0.08,8.095829423,4.89,4.03,4.35
114.0166297991114,22.6944957206615,1,193478,2512782,34.4,208.44,0.06,9.157893819,1.39,10.17,9.64
114.0166297991114,22.6944957206615,2,193478,2512782,34.83,219.42,0.07,9.237133426,2.18,4.69,9.77
114.0166297991114,22.6944957206615,3,193478,2512782,29.43,219.83,0.07,8.698101863,3.2,2.95,7.67
114.0166297991114,22.6944957206615,4,193478,2512782,27.29,158.71,0.08,8.695839258,4.48,4.62,4.96
114.0166297991114,22.6944957206615,5,193478,2512782,25.31,230.2,0.07,9.229376786,4.57,4.54,3.85
114.01662882158652,22.694540828112583,1,193478,2512787,29.88,209.18,0.06,8.7977057,1.23,7.53,9.59
114.01662882158652,22.694540828112583,2,193478,2512787,34.75,189.32,0.07,8.725735623,2.14,3.2,8.58
114.01662882158652,22.694540828112583,3,193478,2512787,27.26,205.47,0.07,9.247639775,2.76,3.23,5.74
114.01662882158652,22.694540828112583,4,193478,2512787,27.86,221.71,0.09,7.422722527,4.31,2.8,4.94
114.01662882158652,22.694540828112583,5,193478,2512787,26.84,217.89,0.08,8.292641238,4.3,3.24,3.74
114.01662784405912,22.69458593556337,1,193478,2512792,29.84,171.15,0.08,8.99167596,1.33,9.14,11.15
114.01662784405912,22.69458593556337,2,193478,2512792,30.44,193.92,0.08,9.41215752,2.65,5.54,8.99
114.01662784405912,22.69458593556337,3,193478,2512792,25.31,183,0.07,8.359034735,3.18,4.11,7.97
114.01662784405912,22.69458593556337,4,193478,2512792,29.76,230.42,0.09,9.413043057,4.8,3.4,4.65
114.01662784405912,22.69458593556337,5,193478,2512792,31.86,237.06,0.1,7.896975729,5.85,2.75,4.64
114.01662686652928,22.694631043013864,1,193478,2512797,30.73,169.85,0.06,8.982442057,1.06,6.96,9.04
114.01662686652928,22.694631043013864,2,193478,2512797,25.96,203.2,0.09,7.802170366,2.48,4.69,8.56
114.01662686652928,22.694631043013864,3,193478,2512797,33.03,206.58,0.07,7.840294391,3.8,4.41,7.78
114.01662686652928,22.694631043013864,4,193478,2512797,33.95,175.07,0.08,7.462937125,4.48,3.75,6.56
114.01662686652928,22.694631043013864,5,193478,2512797,23.35,169.05,0.07,9.049373249,4.45,3.35,4.45
114.01662588899694,22.69467615046406,1,193478,2512802,29.83,197.55,0.06,7.474981886,1.17,9.56,9.71
114.01662588899694,22.69467615046406,2,193478,2512802,33.48,156.47,0.06,8.900623214,1.98,4.62,9.49
114.01662588899694,22.69467615046406,3,193478,2512802,28.51,177.54,0.07,8.522695963,2.78,2.97,6.64
114.01662588899694,22.69467615046406,4,193478,2512802,27.5,175.31,0.08,9.119189646,4.71,4.59,5.03
114.01662588899694,22.69467615046406,5,193478,2512802,26.98,239.28,0.09,8.76438389,4.51,2.95,4.35
114.01662491146216,22.69472125791397,1,193478,2512807,30.1,163.99,0.06,9.343813108,1.44,7.71,10.05
114.01662491146216,22.69472125791397,2,193478,2512807,28.38,163.15,0.07,7.57034029,2,5.25,7.1
114.01662491146216,22.69472125791397,3,193478,2512807,32.28,217.19,0.07,8.924860669,3.68,4.09,7.15
114.01662491146216,22.69472125791397,4,193478,2512807,33.09,166.06,0.08,8.987793637,4.57,2.61,6.72
114.01662491146216,22.69472125791397,5,193478,2512807,33.29,213.68,0.09,9.219204361,4.47,3.85,4.32
114.01662393392483,22.694766365363588,1,193478,2512812,37.56,181.75,0.08,8.426032469,1.37,7.67,9.2
114.01662393392483,22.694766365363588,2,193478,2512812,30.62,215.64,0.09,7.333430386,2.46,3.81,8.34
114.01662393392483,22.694766365363588,3,193478,2512812,31.31,160.43,0.07,7.659929236,2.61,2.88,8.12
114.01662393392483,22.694766365363588,4,193478,2512812,28.93,176.01,0.06,7.763406944,4.09,3.87,4.91
114.01662393392483,22.694766365363588,5,193478,2512812,26.47,194.17,0.09,8.722825291,5.9,2.73,3.83
114.01662295638508,22.694811472812905,1,193478,2512817,38.05,157.4,0.07,7.626891285,1.25,8.96,11.03
114.01662295638508,22.694811472812905,2,193478,2512817,29.38,213.42,0.08,8.67414293,2.57,4.61,9.58
114.01662295638508,22.694811472812905,3,193478,2512817,25.41,178.53,0.06,9.180389007,3.73,3.74,6.16
114.01662295638508,22.694811472812905,4,193478,2512817,25.47,196.41,0.08,9.179303857,3.54,4.64,6.39
114.01662295638508,22.694811472812905,5,193478,2512817,32.48,217.93,0.07,8.229972134,5.59,2.92,4.61
114.01662197884282,22.69485658026193,1,193478,2512822,33.03,161.03,0.06,8.293603279,1.43,7.94,10.77
114.01662197884282,22.69485658026193,2,193478,2512822,36.13,184.26,0.06,9.065214725,2.38,4.95,10.19
114.01662197884282,22.69485658026193,3,193478,2512822,29.6,201.87,0.08,7.987971195,3.61,3.66,8.28
114.01662197884282,22.69485658026193,4,193478,2512822,34.96,164.94,0.08,8.698419325,4,4.1,6.54
114.01662197884282,22.69485658026193,5,193478,2512822,32.81,215.88,0.07,8.30722278,4.77,2.91,4.59
114.01662100129808,22.69490168771065,1,193478,2512827,35.25,166.55,0.08,8.517287003,1.07,8.32,10.26
114.01662100129808,22.69490168771065,2,193478,2512827,36.27,176.65,0.08,9.201356443,1.8,4.13,9.32
114.01662100129808,22.69490168771065,3,193478,2512827,27.78,168.94,0.09,9.076125335,2.61,4.67,7.01
114.01662100129808,22.69490168771065,4,193478,2512827,28.19,222.71,0.09,7.999413875,4.57,3.97,5.66
114.01662100129808,22.69490168771065,5,193478,2512827,29.53,236.7,0.08,8.964624171,4.99,3.19,3.87
114.01662002375087,22.69494679515909,1,193478,2512832,27.23,188.03,0.06,8.598527037,1.15,7.15,8.94
114.01662002375087,22.69494679515909,2,193478,2512832,27.16,216.35,0.09,8.401118255,2.6,5.85,7.65
114.01662002375087,22.69494679515909,3,193478,2512832,28.44,189.65,0.08,7.828626786,3.68,3.45,5.76
114.01662002375087,22.69494679515909,4,193478,2512832,25.61,213.98,0.06,7.738578294,3.73,2.93,4.96
114.01662002375087,22.69494679515909,5,193478,2512832,32.36,223.84,0.08,9.132718816,4.3,3.9,4.95
114.0166190462012,22.69499190260724,1,193478,2512837,30.73,190.59,0.08,8.991913375,1.03,10.01,12.08
114.0166190462012,22.69499190260724,2,193478,2512837,33.55,196.15,0.07,7.814148613,2.29,4.73,10.04
114.0166190462012,22.69499190260724,3,193478,2512837,26.5,200.83,0.06,9.195406206,3.77,4.28,7.08
114.0166190462012,22.69499190260724,4,193478,2512837,24.49,163.87,0.08,8.076352744,4.72,3.24,6.66
114.0166190462012,22.69499190260724,5,193478,2512837,32.27,164.1,0.07,8.826091895,4.85,3.67,4.78
114.01668134574288,22.694361305305367,1,193483,2512767,34.25,162.44,0.07,8.603734846,1.09,10.98,11.9
114.01668134574288,22.694361305305367,2,193483,2512767,32.69,181.27,0.06,8.953660761,2.25,4.13,7.53
114.01668134574288,22.694361305305367,3,193483,2512767,35.66,220.33,0.07,8.557553253,3.26,2.73,6.2
114.01668134574288,22.694361305305367,4,193483,2512767,31.84,232.38,0.07,7.624740359,4.18,3.8,5.88
114.01668134574288,22.694361305305367,5,193483,2512767,33.39,190.8,0.09,7.881427387,5.13,3.87,4.3
114.0166803682413,22.69440641275933,1,193483,2512772,26.87,160.1,0.07,8.498612178,1.18,10.14,11.63
114.0166803682413,22.69440641275933,2,193483,2512772,36.34,178.92,0.07,9.002328055,2.37,5.37,7.39
114.0166803682413,22.69440641275933,3,193483,2512772,31.1,216.9,0.08,8.62044677,3.42,3.53,7.42
114.0166803682413,22.69440641275933,4,193483,2512772,30.32,163.81,0.07,8.036166444,4.97,2.61,6.69
114.0166803682413,22.69440641275933,5,193483,2512772,26.83,193.4,0.08,7.745121565,4.51,3.52,3.56
