lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0085120042,22.6991682584,4,193468,2512742,20.96,235.23,0.09,9.28,4.19,1.66,7.60
114.0084778513,22.6992188183,5,193468,2512742,24.76,235.74,0.09,9.50,4.84,1.14,4.76
114.0085165789,22.6992047728,1,193468,2512747,27.55,172.23,0.06,8.37,1.38,4.85,10.08
114.0085677278,22.6991723720,2,193468,2512747,30.08,206.75,0.06,9.45,2.56,2.73,12.50
114.0084950279,22.6991617757,3,193468,2512747,24.00,193.79,0.08,9.00,2.76,1.27,8.27
114.0084762057,22.6992287606,4,193468,2512747,23.17,202.12,0.09,8.39,4.23,1.87,6.66
114.0084964864,22.6991866472,5,193468,2512747,21.32,230.81,0.07,8.31,5.19,1.57,4.20
114.0086367132,22.6992472381,1,193468,2512752,26.33,214.20,0.06,9.09,1.12,5.25,11.62
114.0086209194,22.6991782478,2,193468,2512752,28.13,210.66,0.06,7.19,2.41,2.27,10.31
114.0084705671,22.6992091964,3,193468,2512752,17.75,201.05,0.10,8.47,3.21,1.78,8.46
114.0084449354,22.6991576059,4,193468,2512752,19.15,163.36,0.08,7.92,5.12,1.43,5.76
114.0085719609,22.6991758283,5,193468,2512752,18.76,220.91,0.08,8.35,5.28,1.55,5.66
114.0085309844,22.6992787947,1,193468,2512757,27.03,158.38,0.06,9.16,1.42,4.06,15.24
114.0084954474,22.6993289475,2,193468,2512757,27.21,153.00,0.06,7.72,2.50,2.29,12.52
114.0084810938,22.6992054213,3,193468,2512757,26.23,216.31,0.07,9.25,3.30,1.21,8.24
114.0084712587,22.6992868309,4,193468,2512757,23.98,242.18,0.09,7.85,3.66,1.71,7.78
114.0085516927,22.6992022529,5,193468,2512757,23.75,166.93,0.08,9.01,5.36,2.20,5.70
114.0084722866,22.6993873492,1,193468,2512762,28.66,175.37,0.06,8.19,1.47,4.85,12.83
114.0086354886,22.6993894671,2,193468,2512762,23.63,144.83,0.07,8.82,2.31,3.10,11.64
114.0085694952,22.6993252881,3,193468,2512762,19.48,208.96,0.08,9.50,3.06,1.50,7.69
114.0084872277,22.6993110647,4,193468,2512762,17.80,205.53,0.09,7.28,3.85,1.74,5.86
114.0084923816,22.6992904571,5,193468,2512762,23.99,241.37,0.08,8.63,3.99,1.80,4.18
114.0085372370,22.6993954751,1,193468,2512767,23.21,185.42,0.07,9.50,1.16,2.92,10.42
114.0085494964,22.6993026993,2,193468,2512767,26.79,177.13,0.06,8.35,2.20,2.40,9.16
114.0084357492,22.6993632023,3,193468,2512767,27.18,219.02,0.08,7.99,3.29,2.17,8.00
114.0085117558,22.6992905294,4,193468,2512767,18.54,180.31,0.10,8.12,4.65,1.21,7.56
114.0085148361,22.6992775086,5,193468,2512767,23.19,175.87,0.08,9.01,5.48,1.76,5.74
114.0085635008,22.6994734433,1,193468,2512772,27.25,186.24,0.06,8.35,1.47,3.44,12.80
114.0085038526,22.6994605335,2,193468,2512772,20.84,215.31,0.06,8.92,2.48,2.60,11.50
114.0085815807,22.6994165788,3,193468,2512772,22.72,224.99,0.07,8.00,3.96,1.48,9.89
114.0085808292,22.6994090307,4,193468,2512772,27.28,204.00,0.10,8.47,4.51,1.78,6.60
114.0084723123,22.6993426585,5,193468,2512772,21.21,217.05,0.08,8.76,5.08,1.61,4.86
114.0084563663,22.6994872485,1,193468,2512777,19.35,183.45,0.08,9.50,1.42,4.54,14.66
114.0085430472,22.6993918605,2,193468,2512777,24.32,153.34,0.06,7.56,2.02,2.52,10.06
114.0084433586,22.6993937754,3,193468,2512777,24.49,195.82,0.08,7.28,3.77,1.25,9.44
114.0085784194,22.6995385019,4,193468,2512777,24.21,172.14,0.07,7.75,4.98,1.43,5.88
114.0084420402,22.6994672258,5,193468,2512777,20.97,226.68,0.08,9.37,5.17,1.58,4.12
114.0084332147,22.6995060961,1,193468,2512782,20.82,226.78,0.08,9.24,1.40,2.97,12.77
114.0085428141,22.6995287423,2,193468,2512782,25.54,163.52,0.09,8.67,1.86,2.33,8.77
114.0084398562,22.6995462871,3,193468,2512782,21.79,225.85,0.07,7.27,2.90,1.31,7.48
114.0085494781,22.6994740364,4,193468,2512782,17.93,184.53,0.06,9.13,3.66,1.99,7.36
114.0084556315,22.6994399595,5,193468,2512782,19.25,183.65,0.07,8.93,5.28,1.93,4.24
114.0086158654,22.6995565433,1,193468,2512787,25.61,141.76,0.07,9.50,1.49,5.43,9.85
114.0086309265,22.6994466340,2,193468,2512787,20.76,182.25,0.07,9.32,2.57,2.68,11.35
114.0085036871,22.6996231598,3,193468,2512787,20.60,205.44,0.08,7.99,2.68,2.15,9.89
114.0085967857,22.6995219384,4,193468,2512787,24.08,172.82,0.08,7.25,4.64,2.10,7.79
114.0085804888,22.6995809224,5,193468,2512787,24.91,188.84,0.08,8.13,4.84,1.56,5.02
114.0084609273,22.6995434592,1,193468,2512792,22.91,228.17,0.08,8.44,1.07,3.13,10.63
114.0084945610,22.6996469560,2,193468,2512792,22.16,161.91,0.08,8.94,2.52,2.77,8.90
114.0084544415,22.6994885304,3,193468,2512792,22.44,204.44,0.07,9.20,2.90,1.46,8.93
114.0086164550,22.6995203027,4,193468,2512792,23.43,156.37,0.08,8.22,4.15,1.95,7.16
114.0085525892,22.6995608655,5,193468,2512792,22.87,178.63,0.08,8.25,5.55,1.57,5.41
114.0085520099,22.6995499625,1,193468,2512797,26.43,169.18,0.08,8.47,1.01,4.67,11.33
114.0085575877,22.6997211406,2,193468,2512797,25.88,197.44,0.06,8.39,2.71,3.32,11.59
114.0085955810,22.6995711888,3,193468,2512797,21.83,209.30,0.07,9.24,2.74,1.70,7.84
114.0085674348,22.6995833891,4,193468,2512797,19.37,167.99,0.07,8.89,4.28,1.50,5.53
114.0085736818,22.6995401242,5,193468,2512797,23.49,242.52,0.10,7.48,4.25,2.16,5.16
114.0086214739,22.6997616782,1,193468,2512802,27.81,174.02,0.07,9.18,1.52,3.58,11.45
114.0084897500,22.6997388861,2,193468,2512802,27.51,179.92,0.08,8.48,2.43,3.08,10.20
114.0086233926,22.6997555262,3,193468,2512802,21.88,184.59,0.07,8.49,2.88,1.48,8.02
114.0085796249,22.6997560426,4,193468,2512802,18.83,208.00,0.09,9.26,3.57,2.40,6.65
114.0084623209,22.6995799112,5,193468,2512802,23.96,213.91,0.07,8.56,5.28,1.27,5.24
114.0085836048,22.6996715907,1,193468,2512807,25.11,199.11,0.08,9.50,1.07,4.67,10.12
114.0085251642,22.6996976008,2,193468,2512807,22.12,202.40,0.07,8.55,2.02,2.21,11.54
114.0084727781,22.6996228030,3,193468,2512807,20.07,180.60,0.07,9.50,2.92,2.25,9.95
114.0084571482,22.6996665320,4,193468,2512807,17.53,230.08,0.07,7.34,4.01,1.78,5.50
114.0084648580,22.6997181439,5,193468,2512807,18.81,203.81,0.08,9.50,5.20,1.61,4.56
114.0085604267,22.6997078421,1,193468,2512812,19.25,165.23,0.07,8.77,1.37,3.12,14.54
114.0085850435,22.6997675999,2,193468,2512812,24.64,207.79,0.08,8.57,1.76,2.12,10.97
114.0085175394,22.6997094209,3,193468,2512812,23.54,144.90,0.08,7.90,3.69,1.75,7.12
114.0085776017,22.6997551072,4,193468,2512812,24.70,193.65,0.08,7.57,3.53,1.70,6.26
114.0085051205,22.6996769674,5,193468,2512812,17.66,194.34,0.08,7.29,6.24,1.78,4.76
114.0085423120,22.6997423730,1,193468,2512817,25.84,191.60,0.06,9.50,1.01,3.39,11.44
114.0085361282,22.6999081462,2,193468,2512817,24.28,169.03,0.08,9.50,2.18,2.15,9.31
114.0084718628,22.6998241665,3,193468,2512817,18.48,175.26,0.09,9.27,3.74,1.68,7.04
114.0085558528,22.6998389467,4,193468,2512817,23.89,163.61,0.10,9.50,3.79,1.32,6.59
114.0085919255,22.6998330148,5,193468,2512817,19.41,177.87,0.08,7.94,6.03,1.78,4.82
114.0086123960,22.6997915489,1,193468,2512822,24.40,226.11,0.07,7.59,1.42,4.08,12.32
114.0084430372,22.6999446909,2,193468,2512822,28.36,158.09,0.07,8.47,2.05,2.38,8.28
114.0084929747,22.6998820015,3,193468,2512822,24.65,174.92,0.09,8.80,3.65,1.41,8.72
114.0084860752,22.6998119595,4,193468,2512822,18.73,181.28,0.07,7.11,3.85,1.74,7.40
114.0084471163,22.6999094657,5,193468,2512822,24.48,204.73,0.09,7.81,5.48,2.13,4.43
114.0084783957,22.6998138846,1,193468,2512827,21.89,178.42,0.07,9.39,1.49,4.18,11.53
114.0084269111,22.6999942109,2,193468,2512827,25.57,216.34,0.06,9.37,2.53,2.88,8.96
114.0085585680,22.6999657772,3,193468,2512827,21.51,169.50,0.06,8.01,3.32,1.52,7.25
114.0084623960,22.6999934819,4,193468,2512827,25.50,192.57,0.07,9.10,3.23,2.01,8.23
114.0084476040,22.6999042267,5,193468,2512827,19.66,200.85,0.09,9.26,4.57,2.09,5.48
114.0084532833,22.6998608347,1,193468,2512832,28.07,151.95,0.08,8.46,1.24,3.33,12.59
114.0085735071,22.6999903595,2,193468,2512832,27.91,225.47,0.07,8.02,2.08,2.25,10.69
114.0086123051,22.7000176508,3,193468,2512832,20.39,213.59,0.06,8.24,2.81,1.80,8.90
114.0084745465,22.7000012015,4,193468,2512832,21.10,202.77,0.07,9.12,4.61,2.69,8.23
114.0084855263,22.7000218253,5,193468,2512832,22.10,171.71,0.08,7.88,5.49,1.84,4.16
114.0084453143,22.7000793370,1,193468,2512837,20.07,207.99,0.07,7.83,1.34,3.37,10.03
114.0084587554,22.7000560282,2,193468,2512837,24.53,172.15,0.09,8.93,1.80,2.33,7.79
114.0086028868,22.7000160530,3,193468,2512837,22.59,185.72,0.07,8.48,3.26,1.90,9.83
114.0085502946,22.6999652735,4,193468,2512837,20.55,202.12,0.08,8.14,5.18,2.06,6.17
114.0085875406,22.6998914466,5,193468,2512837,23.62,159.05,0.08,9.10,4.76,1.65,4.87
114.0084492941,22.7000166700,1,193468,2512842,28.24,231.96,0.07,9.50,1.07,3.95,11.09
114.0084612892,22.7001055915,2,193468,2512842,22.37,194.38,0.06,9.15,2.75,2.96,11.22
114.0084804030,22.6999719026,3,193468,2512842,24.27,196.95,0.08,8.91,3.66,1.43,10.46
114.0085323064,22.7000114082,4,193468,2512842,22.82,217.17,0.07,8.91,5.06,1.44,7.36
114.0085036516,22.7000157682,5,193468,2512842,19.66,227.22,0.07,9.01,5.39,1.83,5.95
114.0085467805,22.6991886661,1,193473,2512752,20.87,170.87,0.08,8.25,1.43,5.39,11.64
114.0086674938,22.6993103564,2,193473,2512752,25.98,204.45,0.08,7.56,2.70,2.18,8.81
114.0084906997,22.6992963357,3,193473,2512752,26.66,192.25,0.07,7.69,2.70,1.83,7.86
114.0085562409,22.6992928059,4,193473,2512752,21.50,180.42,0.07,9.04,4.60,1.79,6.60
114.0086377252,22.6991416253,5,193473,2512752,20.45,214.84,0.07,8.09,4.92,1.60,5.82
114.0085205027,22.6992054747,1,193473,2512757,22.71,190.52,0.07,9.02,1.18,3.60,11.84
114.0086519923,22.6992534852,2,193473,2512757,19.96,215.38,0.06,8.11,2.08,1.97,10.18
114.0085520256,22.6993059523,3,193473,2512757,21.67,155.22,0.08,9.46,3.16,1.28,7.91
114.0086038779,22.6992565076,4,193473,2512757,23.82,170.51,0.06,8.22,5.32,2.43,7.60
114.0086720059,22.6993341847,5,193473,2512757,21.52,202.28,0.08,8.55,5.51,2.43,5.75
114.0086598770,22.6993071363,1,193473,2512762,22.12,160.85,0.08,8.49,1.25,3.83,12.44
114.0085743272,22.6992310415,2,193473,2512762,27.76,196.28,0.07,8.48,2.07,1.96,11.00
114.0085022840,22.6992238379,3,193473,2512762,22.58,204.17,0.09,9.10,3.34,2.12,8.34
114.0086821335,22.6993140823,4,193473,2512762,21.76,188.92,0.08,8.37,5.15,2.21,5.78
114.0086538859,22.6992981620,5,193473,2512762,22.42,193.76,0.08,9.50,5.23,2.11,3.89
114.0085134664,22.6994037343,1,193473,2512767,26.14,207.95,0.06,9.20,1.46,4.59,12.74
114.0085621531,22.6993460893,2,193473,2512767,27.83,142.85,0.07,8.40,2.37,2.45,11.76
114.0085177765,22.6993227344,3,193473,2512767,23.92,202.54,0.08,7.81,2.90,2.11,7.43
114.0086297889,22.6993967624,4,193473,2512767,19.90,169.22,0.07,8.73,4.16,1.32,6.31
114.0086094416,22.6993814180,5,193473,2512767,20.32,186.42,0.07,7.41,5.42,1.81,5.36
114.0085875588,22.6994260000,1,193473,2512772,18.38,224.03,0.08,9.33,1.11,5.15,11.95
114.0085487455,22.6993174006,2,193473,2512772,27.64,161.84,0.06,7.86,2.16,2.46,11.04
114.0086343613,22.6993241390,3,193473,2512772,22.18,170.04,0.07,8.86,3.70,2.06,6.58
114.0084850478,22.6993728500,4,193473,2512772,22.11,201.88,0.09,7.74,5.12,2.01,5.35
114.0086022713,22.6994710464,5,193473,2512772,22.00,191.84,0.08,6.97,5.83,1.39,4.97
114.0085441951,22.6994251436,1,193473,2512777,18.91,185.13,0.06,8.43,1.23,3.19,15.17
114.0086140932,22.6994510850,2,193473,2512777,26.02,198.40,0.07,9.50,2.13,2.43,11.33
114.0085847414,22.6995229324,3,193473,2512777,27.20,156.08,0.06,7.72,3.72,1.38,8.02
114.0086808240,22.6994371959,4,193473,2512777,21.98,178.92,0.07,8.31,3.72,1.51,6.95
114.0085284912,22.6993752725,5,193473,2512777,20.27,185.74,0.09,8.81,4.94,1.70,5.32
114.0085396180,22.6995054842,1,193473,2512782,21.83,173.13,0.08,8.42,1.18,4.03,11.04
114.0084965729,22.6994434177,2,193473,2512782,23.17,201.43,0.07,6.75,2.14,2.21,9.12
114.0084833869,22.6995849443,3,193473,2512782,25.26,237.54,0.08,9.45,2.99,1.50,9.01
114.0086801503,22.6995601098,4,193473,2512782,19.83,221.67,0.09,9.39,4.26,1.68,6.88
114.0086777399,22.6995070645,5,193473,2512782,18.62,175.57,0.07,8.64,5.32,1.83,4.18
114.0086387172,22.6994558798,1,193473,2512787,22.26,200.48,0.06,7.93,1.34,4.43,14.42
114.0084887446,22.6995390945,2,193473,2512787,27.44,152.79,0.08,8.71,2.52,2.21,10.46
114.0086333456,22.6995988525,3,193473,2512787,23.79,175.32,0.08,9.26,4.09,1.24,9.48
114.0085767968,22.6996108442,4,193473,2512787,25.17,218.41,0.08,7.63,3.81,1.52,6.62
114.0086602782,22.6994853990,5,193473,2512787,23.57,227.21,0.08,8.70,5.25,1.38,5.60
114.0086245744,22.6996253007,1,193473,2512792,25.86,199.21,0.08,9.11,0.93,3.85,12.44
114.0085059585,22.6995908039,2,193473,2512792,21.63,188.05,0.07,8.45,2.45,2.46,9.96
114.0085498584,22.6994857211,3,193473,2512792,20.82,191.46,0.07,9.50,2.75,2.23,9.49
114.0086325052,22.6996555140,4,193473,2512792,18.87,168.23,0.08,8.80,4.82,1.33,7.62
114.0085921779,22.6995516826,5,193473,2512792,19.01,243.22,0.07,9.39,4.92,1.86,4.21
114.0085614643,22.6995924562,1,193473,2512797,23.33,200.28,0.07,8.90,1.11,4.76,12.78
114.0085002163,22.6996214165,2,193473,2512797,19.27,179.55,0.07,8.70,2.09,1.97,8.86
114.0084821096,22.6996093708,3,193473,2512797,21.91,188.41,0.09,9.03,3.00,1.60,9.94
114.0086012602,22.6995668757,4,193473,2512797,27.43,212.55,0.08,9.24,3.54,1.65,6.28
114.0085336293,22.6995573954,5,193473,2512797,17.71,225.60,0.09,8.52,4.05,2.10,4.49
114.0085916439,22.6996432212,1,193473,2512802,22.60,179.92,0.08,9.14,1.31,4.02,10.19
114.0085538109,22.6997654597,2,193473,2512802,23.37,215.14,0.06,8.71,2.36,2.63,9.42
114.0086222766,22.6997411348,3,193473,2512802,26.05,230.08,0.09,8.56,2.84,1.72,8.92
114.0086269619,22.6997679388,4,193473,2512802,24.07,187.49,0.08,9.05,4.52,1.36,6.32
114.0085202792,22.6997467946,5,193473,2512802,20.68,209.43,0.10,7.30,5.51,2.03,4.73
114.0086220384,22.6996457214,1,193473,2512807,25.00,214.00,0.07,8.39,1.55,3.90,10.09
114.0086280862,22.6996376690,2,193473,2512807,18.84,204.30,0.07,9.50,2.50,1.79,10.03
114.0085199298,22.6997491936,3,193473,2512807,18.46,173.54,0.10,9.00,3.18,2.35,7.26
114.0085402063,22.6997932027,4,193473,2512807,18.67,156.76,0.08,8.22,3.62,1.44,5.11
114.0085124908,22.6997600178,5,193473,2512807,19.88,219.43,0.07,8.83,5.60,1.73,5.04
114.0085057833,22.6997995854,1,193473,2512812,24.90,198.98,0.08,9.35,1.34,3.88,11.34
114.0086336673,22.6998267224,2,193473,2512812,22.76,205.98,0.08,8.41,1.96,2.11,8.84
114.0085067603,22.6998648278,3,193473,2512812,22.41,182.06,0.09,7.20,4.05,1.86,7.91
114.0086446246,22.6996833508,4,193473,2512812,27.55,184.24,0.09,9.22,4.37,1.69,7.76
114.0085533827,22.6998440445,5,193473,2512812,19.60,173.11,0.09,9.32,4.42,1.39,5.60
114.0085648175,22.6997533165,1,193473,2512817,23.57,159.23,0.07,7.52,1.17,2.71,10.73
114.0085040907,22.6998841860,2,193473,2512817,26.06,218.15,0.07,9.38,2.18,2.98,12.25
114.0084784336,22.6998769244,3,193473,2512817,22.23,227.58,0.06,8.20,3.89,1.60,9.97
114.0085813244,22.6998928606,4,193473,2512817,23.14,218.11,0.09,8.52,3.64,1.35,7.19
114.0085703464,22.6997247974,5,193473,2512817,22.40,232.75,0.08,8.79,4.24,1.58,5.53
114.0085554214,22.6999368972,1,193473,2512822,22.46,210.08,0.06,9.50,1.41,3.79,11.82
114.0086621461,22.6998743627,2,193473,2512822,21.17,170.28,0.06,8.45,2.37,2.81,8.59
114.0086270375,22.6999534453,3,193473,2512822,24.28,166.67,0.07,7.31,3.79,1.69,8.76
114.0085764917,22.6998503800,4,193473,2512822,19.71,177.83,0.09,8.45,3.35,1.48,5.47
114.0086689490,22.6999052138,5,193473,2512822,25.38,199.53,0.07,7.76,4.37,1.67,5.16
114.0086212084,22.6998322377,1,193473,2512827,23.17,155.50,0.09,8.79,0.99,3.60,10.76
114.0085857592,22.6999379779,2,193473,2512827,21.06,154.25,0.08,9.03,2.59,2.41,11.42
114.0084992101,22.6999893261,3,193473,2512827,24.74,211.29,0.06,8.19,3.38,1.65,9.47
114.0086009978,22.6998953522,4,193473,2512827,26.22,230.18,0.07,7.54,4.30,1.41,7.75
114.0084974913,22.6999589291,5,193473,2512827,25.42,158.35,0.10,8.06,5.95,1.29,5.26
114.0086214961,22.6998754425,1,193473,2512832,19.22,175.69,0.08,8.90,1.13,4.76,12.31
114.0085297156,22.6999969088,2,193473,2512832,23.21,161.98,0.10,7.67,2.37,2.63,10.86
114.0085565403,22.6999563611,3,193473,2512832,25.36,213.42,0.07,8.18,2.60,1.69,9.35
114.0085819267,22.6999179500,4,193473,2512832,19.51,182.25,0.08,8.57,4.52,1.44,8.38
114.0085000664,22.6999646062,5,193473,2512832,25.65,224.64,0.08,8.33,6.43,1.79,4.03
114.0085782641,22.7000806760,1,193473,2512837,23.04,163.93,0.06,8.34,1.48,3.93,12.34
114.0086023421,22.6999680800,2,193473,2512837,26.25,180.68,0.08,8.64,1.98,2.33,8.90
114.0086299224,22.6999059036,3,193473,2512837,20.59,205.17,0.08,9.34,3.40,1.85,8.96
114.0086688625,22.7000904097,4,193473,2512837,20.93,215.90,0.06,9.50,5.13,1.83,5.39
114.0086510494,22.7000879118,5,193473,2512837,24.01,193.24,0.07,8.81,5.73,1.72,5.27
114.0085963583,22.6999483929,1,193473,2512842,24.67,164.49,0.07,9.50,1.22,5.36,10.06
114.0086110632,22.6999924370,2,193473,2512842,23.91,171.40,0.08,7.62,2.55,3.15,9.25
114.0086295351,22.6999772074,3,193473,2512842,26.71,237.54,0.06,8.70,2.85,1.83,9.85
114.0085431281,22.7001151726,4,193473,2512842,22.70,175.08,0.09,8.23,5.26,1.95,7.61
114.0085280428,22.7001322417,5,193473,2512842,18.21,169.73,0.08,7.90,4.27,2.58,5.16
114.0086716216,22.6991877146,1,193478,2512757,23.79,157.43,0.07,9.50,1.04,3.94,13.34
114.0085872282,22.6992842584,2,193478,2512757,20.02,166.30,0.08,9.45,2.58,2.35,11.22
114.0086597912,22.6993033435,3,193478,2512757,22.41,230.80,0.07,9.50,2.96,1.62,7.10
114.0086434775,22.6993332073,4,193478,2512757,22.06,234.31,0.07,8.49,4.53,1.87,6.06
114.0087144054,22.6991716192,5,193478,2512757,18.20,161.61,0.09,8.93,5.33,1.55,4.27
114.0085956731,22.6993978972,1,193478,2512762,27.43,187.39,0.07,9.50,1.18,3.04,12.79
114.0086430334,22.6992289630,2,193478,2512762,25.57,187.15,0.06,9.07,2.47,2.57,8.87
114.0085369916,22.6992956360,3,193478,2512762,18.82,209.70,0.09,9.50,3.38,1.29,8.71
114.0085894744,22.6992786652,4,193478,2512762,21.92,195.27,0.06,6.83,4.78,2.02,6.80
114.0085922201,22.6992326322,5,193478,2512762,19.95,175.96,0.08,7.85,5.80,1.57,4.30
114.0086181366,22.6992702678,1,193478,2512767,25.68,204.56,0.08,8.65,1.40,2.81,12.88
114.0086860197,22.6994550082,2,193478,2512767,23.56,206.13,0.09,7.15,2.05,2.33,9.95
114.0087307774,22.6993873958,3,193478,2512767,23.83,193.30,0.07,7.97,2.78,2.13,9.11
114.0085559868,22.6993514339,4,193478,2512767,23.75,216.37,0.09,8.25,4.73,2.21,6.90
114.0087161132,22.6993660170,5,193478,2512767,24.77,217.54,0.11,7.13,4.38,1.67,4.72
114.0085731849,22.6993160388,1,193478,2512772,24.39,171.27,0.06,9.45,1.05,4.45,13.22
114.0087190270,22.6995039891,2,193478,2512772,26.42,190.78,0.06,9.46,1.89,2.12,10.60
114.0085939460,22.6994073898,3,193478,2512772,22.22,180.03,0.08,7.64,3.69,1.23,8.69
114.0086250063,22.6995050315,4,193478,2512772,27.70,185.66,0.08,7.87,3.73,2.65,7.78
114.0085615078,22.6993567427,5,193478,2512772,25.58,182.07,0.08,9.03,5.47,1.64,5.44
114.0085421836,22.6994468696,1,193478,2512777,24.26,186.09,0.07,9.50,1.57,3.37,12.34
114.0085774409,22.6994891770,2,193478,2512777,21.88,211.81,0.08,8.73,2.49,2.33,11.34
114.0086127471,22.6994781585,3,193478,2512777,27.52,178.55,0.09,8.84,3.33,1.46,7.42
114.0085369871,22.6994581623,4,193478,2512777,18.83,207.79,0.09,8.79,4.49,2.48,8.05
114.0087106455,22.6994691417,5,193478,2512777,22.51,164.81,0.08,8.32,5.27,1.94,5.40
114.0085883508,22.6995571475,1,193478,2512782,25.23,216.02,0.06,9.30,1.41,4.71,11.04
114.0086438673,22.6994367340,2,193478,2512782,27.10,216.80,0.07,8.51,2.15,2.19,10.88
114.0086075062,22.6994160568,3,193478,2512782,23.17,202.68,0.07,8.57,3.05,1.41,8.65
114.0085807741,22.6995941232,4,193478,2512782,21.75,146.17,0.08,8.77,4.49,2.16,5.82
114.0085853820,22.6995183428,5,193478,2512782,20.08,219.70,0.08,9.50,4.66,2.16,4.37
114.0085708054,22.6995435098,1,193478,2512787,24.13,221.36,0.06,8.89,1.16,3.52,11.30
114.0087244505,22.6996285243,2,193478,2512787,25.56,176.99,0.07,8.40,2.13,1.54,10.67
114.0086704154,22.6995724872,3,193478,2512787,20.94,192.44,0.07,9.50,2.71,1.68,6.64
114.0086062954,22.6996327084,4,193478,2512787,21.86,229.50,0.09,7.44,3.99,1.45,6.01
114.0087214720,22.6994669985,5,193478,2512787,21.40,218.87,0.08,8.03,4.50,1.70,4.28
114.0086880347,22.6996084362,1,193478,2512792,22.21,170.92,0.08,8.90,1.31,4.86,13.30
114.0085715250,22.6996589409,2,193478,2512792,22.04,202.30,0.07,8.74,2.74,2.57,10.63
114.0086089016,22.6996491455,3,193478,2512792,18.51,196.36,0.07,8.03,3.34,2.08,9.88
114.0086238837,22.6996325410,4,193478,2512792,23.06,225.26,0.09,9.50,5.18,1.60,5.58
114.0086317806,22.6995668385,5,193478,2512792,25.25,237.81,0.09,7.37,6.27,1.46,5.68
114.0086155569,22.6995817085,1,193478,2512797,23.09,159.28,0.06,9.50,1.03,3.21,10.52
114.0085271893,22.6995361089,2,193478,2512797,18.55,200.32,0.10,8.36,2.46,2.31,9.47
114.0087123679,22.6996068649,3,193478,2512797,23.83,203.28,0.07,7.42,4.08,2.35,9.89
114.0085400669,22.6995898457,4,193478,2512797,26.20,184.93,0.08,7.85,4.72,1.77,7.78
114.0085554404,22.6996200302,5,193478,2512797,17.96,166.25,0.06,8.92,4.60,1.77,5.69
114.0085745184,22.6997344203,1,193478,2512802,21.69,212.78,0.06,7.14,1.12,5.08,12.31
114.0086947506,22.6996196629,2,193478,2512802,23.68,150.99,0.06,8.76,2.03,2.48,11.29
114.0086600578,22.6996959867,3,193478,2512802,21.86,187.31,0.07,7.94,2.90,1.54,8.09
114.0086542441,22.6996303771,4,193478,2512802,21.03,176.85,0.08,9.50,4.84,2.36,6.18
114.0085949966,22.6997488733,5,193478,2512802,21.50,241.44,0.09,8.75,4.56,1.53,5.09
114.0085628433,22.6997280597,1,193478,2512807,21.44,165.01,0.06,9.42,1.39,3.58,12.89
114.0086264437,22.6996693810,2,193478,2512807,21.97,158.87,0.06,7.69,2.09,2.42,8.89
114.0086706336,22.6996940363,3,193478,2512807,24.19,215.16,0.07,8.88,3.90,2.06,8.41
114.0086425957,22.6997572655,4,193478,2512807,26.32,173.07,0.07,9.04,4.92,1.25,8.46
114.0086949142,22.6998076832,5,193478,2512807,25.48,203.97,0.09,8.88,4.72,1.85,5.41
114.0086692556,22.6998279156,1,193478,2512812,29.45,168.55,0.08,8.17,1.38,3.55,11.06
114.0086496368,22.6998289278,2,193478,2512812,22.07,199.39,0.09,6.95,2.32,1.81,10.02
114.0086020505,22.6997623808,3,193478,2512812,22.78,163.27,0.07,7.88,2.72,1.33,9.04
114.0086325168,22.6997320134,4,193478,2512812,20.18,184.02,0.06,7.84,3.78,2.06,5.89
114.0085573252,22.6997659388,5,193478,2512812,19.57,197.95,0.09,8.58,5.64,1.40,4.94
114.0085465392,22.6997516555,1,193478,2512817,26.88,148.62,0.07,8.11,1.20,4.58,12.22
114.0085779385,22.6998801799,2,193478,2512817,21.78,201.47,0.08,8.51,2.75,2.43,11.18
114.0087217171,22.6997178623,3,193478,2512817,19.57,176.03,0.06,9.50,3.52,1.89,7.54
114.0085530911,22.6998527590,4,193478,2512817,20.14,211.58,0.08,9.50,3.81,2.19,8.04
