lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0259350385,22.6851557471,2,193418,2512862,35.73,197.03,0.07,6.55,2.59,5.75,6.70
114.0260438815,22.6852674378,3,193418,2512862,37.65,192.66,0.08,7.92,3.87,4.46,5.51
114.0260226177,22.6851331759,4,193418,2512862,29.31,230.81,0.09,8.42,4.32,6.48,4.25
114.0260168182,22.6851067994,5,193418,2512862,31.11,206.60,0.10,8.07,5.90,5.00,2.81
114.0260480619,22.6853168220,1,193418,2512867,43.71,179.96,0.08,9.50,1.08,10.21,7.75
114.0259841257,22.6853506658,2,193418,2512867,38.43,135.40,0.06,6.85,2.82,8.60,6.57
114.0261008902,22.6851744557,3,193418,2512867,35.82,182.84,0.07,8.00,3.02,6.66,5.72
114.0259448894,22.6853376656,4,193418,2512867,41.32,184.51,0.07,8.89,3.34,5.08,4.41
114.0260710798,22.6851884464,5,193418,2512867,39.15,201.64,0.10,9.47,4.71,5.80,2.70
114.0261208109,22.6852075188,1,193418,2512872,30.66,229.74,0.07,9.50,1.55,14.52,7.32
114.0260894956,22.6852824786,2,193418,2512872,38.26,171.94,0.08,9.50,2.34,9.29,8.41
114.0259926239,22.6852405814,3,193418,2512872,41.89,213.46,0.08,9.50,3.47,4.23,5.05
114.0260943296,22.6853676870,4,193418,2512872,26.30,193.38,0.09,9.21,4.26,4.98,3.71
114.0260196172,22.6853871608,5,193418,2512872,33.83,166.80,0.09,8.16,5.04,4.04,2.87
114.0261886905,22.6835862160,1,193423,2512682,46.92,150.09,0.06,9.50,1.18,11.56,6.51
114.0260566800,22.6835130058,2,193423,2512682,36.19,143.03,0.07,8.33,1.90,5.66,7.57
114.0261952387,22.6836416344,3,193423,2512682,34.06,206.79,0.05,7.22,3.16,4.26,6.03
114.0260216134,22.6836230038,4,193423,2512682,45.24,217.07,0.08,7.81,5.10,5.07,4.06
114.0261162201,22.6835038501,5,193423,2512682,39.30,273.64,0.06,7.52,6.11,6.13,2.62
114.0260233338,22.6837120838,1,193423,2512687,39.36,227.54,0.08,9.33,1.26,14.68,9.28
114.0260599309,22.6835330821,2,193423,2512687,29.36,218.84,0.08,7.53,2.74,6.27,9.21
114.0261299691,22.6835290567,3,193423,2512687,30.58,185.20,0.08,9.14,3.52,4.84,5.32
114.0261765363,22.6836498206,4,193423,2512687,26.51,175.71,0.08,8.38,4.59,5.61,4.63
114.0261598964,22.6836561809,5,193423,2512687,37.08,207.48,0.06,6.62,3.96,6.38,3.89
114.0261276648,22.6835900277,1,193423,2512692,38.87,200.01,0.09,8.22,1.23,11.55,8.71
114.0261097717,22.6836158949,2,193423,2512692,41.19,177.09,0.06,8.56,2.48,7.20,6.75
114.0260194495,22.6836384121,3,193423,2512692,34.20,194.27,0.09,9.50,3.23,5.83,4.91
114.0260985276,22.6835793672,4,193423,2512692,25.28,158.05,0.09,7.96,3.78,4.91,5.07
114.0261647481,22.6837658532,5,193423,2512692,29.65,170.46,0.07,6.76,5.08,6.66,3.74
114.0261181538,22.6837403487,1,193423,2512697,37.28,153.00,0.06,8.60,1.27,12.27,8.51
114.0261148813,22.6837901397,2,193423,2512697,32.06,172.77,0.06,9.50,2.04,5.69,8.16
114.0260996985,22.6836635072,3,193423,2512697,31.80,197.55,0.07,9.16,3.01,4.59,4.84
114.0262025400,22.6838054859,4,193423,2512697,31.81,183.96,0.09,8.99,3.17,4.67,5.24
114.0260155922,22.6836429792,5,193423,2512697,27.82,187.31,0.06,8.74,4.81,5.79,3.20
114.0260665007,22.6838492714,1,193423,2512702,45.29,205.49,0.07,8.36,1.23,16.53,8.62
114.0261580797,22.6838326415,2,193423,2512702,36.97,153.61,0.07,9.50,2.37,6.00,6.50
114.0261347348,22.6838482182,3,193423,2512702,36.03,232.96,0.07,7.69,3.25,4.74,6.76
114.0261171356,22.6836897264,4,193423,2512702,24.97,233.68,0.07,9.50,2.98,6.81,4.86
114.0260359579,22.6838610505,5,193423,2512702,31.72,161.06,0.07,8.46,4.68,4.06,4.18
114.0262038334,22.6837496075,1,193423,2512707,40.19,201.17,0.06,8.60,1.11,12.95,7.83
114.0261473767,22.6837118450,2,193423,2512707,38.06,173.40,0.06,7.81,2.45,6.71,7.69
114.0260400364,22.6837228892,3,193423,2512707,26.84,146.00,0.10,9.50,3.76,3.58,7.77
114.0260271563,22.6838846462,4,193423,2512707,24.87,223.82,0.06,8.69,5.10,6.38,4.83
114.0261809529,22.6838546768,5,193423,2512707,29.19,206.84,0.07,8.22,5.12,4.72,3.31
114.0260637367,22.6838896514,1,193423,2512712,41.69,229.77,0.08,9.11,1.04,9.42,10.33
114.0260922894,22.6838901299,2,193423,2512712,44.24,247.11,0.09,7.18,1.87,9.06,6.46
114.0260293983,22.6839266121,3,193423,2512712,29.92,184.36,0.10,8.11,4.04,3.99,4.50
114.0260680840,22.6838538101,4,193423,2512712,36.03,237.53,0.06,7.47,4.54,4.54,4.92
114.0260937526,22.6839521754,5,193423,2512712,32.87,198.69,0.09,8.32,5.88,6.29,4.18
114.0261535808,22.6838728610,1,193423,2512717,44.07,188.04,0.06,8.14,1.26,14.76,8.31
114.0260539418,22.6838268507,2,193423,2512717,45.36,173.76,0.06,8.01,2.25,5.21,8.59
114.0260728996,22.6838453599,3,193423,2512717,30.24,190.99,0.06,9.09,3.96,5.04,5.04
114.0261064333,22.6839165095,4,193423,2512717,37.20,212.01,0.06,8.07,4.38,4.67,5.46
114.0261231136,22.6839409477,5,193423,2512717,36.87,182.96,0.08,9.50,6.53,4.67,2.59
114.0260672235,22.6838921939,1,193423,2512722,41.03,161.92,0.07,6.99,0.96,11.62,8.14
114.0260215152,22.6839352199,2,193423,2512722,39.40,193.48,0.08,8.20,1.78,7.05,7.61
114.0261530775,22.6838552683,3,193423,2512722,27.50,167.12,0.06,9.50,3.08,4.70,6.70
114.0261178948,22.6840179038,4,193423,2512722,27.17,226.07,0.08,9.50,4.90,5.73,5.44
114.0260568509,22.6839174396,5,193423,2512722,35.93,197.03,0.10,8.80,6.71,7.25,3.37
114.0261492904,22.6839546167,1,193423,2512727,35.65,196.14,0.07,9.35,1.03,15.20,9.24
114.0260492446,22.6840365740,2,193423,2512727,34.29,203.93,0.07,8.84,2.54,7.02,8.87
114.0261688214,22.6839619093,3,193423,2512727,33.61,184.31,0.07,7.14,2.66,3.74,6.14
114.0260280688,22.6840655553,4,193423,2512727,34.47,234.82,0.07,6.90,4.39,4.06,4.05
114.0261297535,22.6839054204,5,193423,2512727,30.36,192.06,0.09,9.50,5.00,6.71,4.28
114.0261068217,22.6839560164,1,193423,2512732,46.83,167.53,0.07,7.49,1.19,9.23,7.17
114.0260220571,22.6839972678,2,193423,2512732,44.60,222.48,0.08,7.34,1.88,8.38,9.48
114.0260052022,22.6841316668,3,193423,2512732,37.31,156.61,0.10,8.52,3.37,5.32,5.90
114.0260859571,22.6840942782,4,193423,2512732,32.64,174.74,0.07,8.77,4.13,4.25,4.46
114.0260984759,22.6841081613,5,193423,2512732,39.46,198.55,0.09,9.47,6.57,3.63,2.63
114.0261032248,22.6841217119,1,193423,2512737,38.77,156.40,0.08,7.25,1.26,9.23,8.81
114.0261684780,22.6841466328,2,193423,2512737,39.76,179.34,0.08,8.33,2.25,8.43,5.98
114.0261747524,22.6840553794,3,193423,2512737,41.32,206.72,0.08,9.07,3.22,5.15,8.01
114.0260123201,22.6841191188,4,193423,2512737,42.62,245.24,0.10,8.50,4.06,4.70,5.94
114.0260589515,22.6841061896,5,193423,2512737,41.85,173.77,0.09,9.50,5.61,5.12,3.71
114.0261097126,22.6841176980,1,193423,2512742,40.87,197.83,0.09,8.29,0.93,10.15,10.34
114.0261015647,22.6841432669,2,193423,2512742,37.62,179.58,0.08,8.57,2.10,5.42,5.94
114.0261250555,22.6840391200,3,193423,2512742,38.26,223.69,0.07,9.50,2.64,6.87,8.00
114.0261578441,22.6840619551,4,193423,2512742,31.96,178.18,0.10,6.74,4.45,4.98,5.46
114.0261283865,22.6841237627,5,193423,2512742,29.38,180.73,0.07,9.50,5.28,4.81,3.31
114.0260078547,22.6841606609,1,193423,2512747,37.93,190.35,0.09,9.21,1.35,10.02,8.46
114.0261140079,22.6842401127,2,193423,2512747,38.66,177.23,0.07,8.50,2.69,7.50,6.72
114.0260117203,22.6841740718,3,193423,2512747,35.33,234.61,0.06,9.50,3.70,5.80,6.41
114.0260094475,22.6841321619,4,193423,2512747,29.44,208.18,0.07,9.50,3.52,5.59,4.65
114.0261348252,22.6841663946,5,193423,2512747,38.34,152.83,0.09,7.80,5.36,5.05,3.58
114.0261786904,22.6842909357,1,193423,2512752,40.33,141.61,0.06,9.42,1.34,10.26,8.37
114.0261349139,22.6841930006,2,193423,2512752,30.58,130.80,0.07,9.50,2.76,7.10,7.39
114.0261438231,22.6841524671,3,193423,2512752,42.35,171.14,0.08,8.73,2.74,5.15,6.65
114.0260895928,22.6842320678,4,193423,2512752,34.29,216.52,0.06,9.50,4.35,4.46,5.20
114.0260730674,22.6842890084,5,193423,2512752,29.14,191.48,0.08,9.50,6.77,4.74,3.77
114.0261421569,22.6842721588,1,193423,2512757,31.42,205.78,0.08,9.50,1.21,14.76,7.84
114.0260167789,22.6841969112,2,193423,2512757,33.90,156.14,0.08,8.70,2.32,8.56,6.70
114.0261385565,22.6842172732,3,193423,2512757,34.42,214.54,0.08,7.83,2.73,6.35,5.94
114.0261495614,22.6843328944,4,193423,2512757,30.53,230.21,0.08,8.23,3.53,6.38,5.27
114.0261158752,22.6842400348,5,193423,2512757,36.29,196.59,0.10,7.88,4.40,4.23,4.16
114.0260091496,22.6842300619,1,193423,2512762,31.26,207.28,0.07,9.50,1.22,12.35,9.70
114.0261377488,22.6843501077,2,193423,2512762,28.61,153.13,0.08,9.03,2.50,8.40,7.10
114.0260150051,22.6842302478,3,193423,2512762,31.61,178.71,0.07,7.89,3.04,6.23,4.37
114.0260740437,22.6842193665,4,193423,2512762,26.85,214.67,0.07,9.50,4.57,4.91,4.05
114.0261189627,22.6843268983,5,193423,2512762,28.59,254.90,0.08,9.27,5.61,4.60,4.53
114.0260386674,22.6843329648,1,193423,2512767,45.44,185.28,0.06,9.50,1.29,9.40,8.58
114.0260330090,22.6843279959,2,193423,2512767,35.03,220.17,0.06,8.70,2.26,9.18,7.41
114.0261261371,22.6842664153,3,193423,2512767,33.73,226.15,0.08,7.69,2.46,4.86,4.57
114.0260366369,22.6843443044,4,193423,2512767,36.01,191.65,0.06,8.22,4.35,3.25,4.24
114.0261760248,22.6843910102,5,193423,2512767,30.95,211.34,0.08,9.05,4.83,5.18,3.26
114.0260487521,22.6844369965,1,193423,2512772,29.82,194.78,0.08,9.50,1.25,9.13,9.97
114.0261905979,22.6844147249,2,193423,2512772,30.87,243.84,0.06,9.10,2.27,8.42,7.53
114.0260097881,22.6844714037,3,193423,2512772,31.46,158.77,0.09,9.50,3.63,6.51,6.26
114.0261086701,22.6844485926,4,193423,2512772,32.28,242.11,0.07,9.50,4.43,5.75,5.37
114.0261714393,22.6843111704,5,193423,2512772,32.61,178.80,0.07,8.99,6.00,5.18,3.16
114.0261030819,22.6845100217,1,193423,2512777,29.92,143.02,0.07,8.71,1.16,10.70,8.27
114.0260860400,22.6844483676,2,193423,2512777,37.26,160.23,0.07,8.84,2.27,8.94,6.54
114.0260435541,22.6843739340,3,193423,2512777,28.98,216.99,0.07,9.50,3.20,4.47,7.11
114.0260660901,22.6843706746,4,193423,2512777,41.54,193.78,0.08,7.94,5.53,5.43,5.02
114.0260210547,22.6845132118,5,193423,2512777,28.40,210.11,0.07,6.65,5.94,6.27,3.36
114.0261138705,22.6844767266,1,193423,2512782,30.89,184.61,0.07,8.93,1.49,11.46,6.55
114.0261106892,22.6845781840,2,193423,2512782,43.55,145.40,0.08,7.52,2.44,8.05,6.61
114.0260898220,22.6845298301,3,193423,2512782,41.46,188.15,0.08,9.09,3.24,5.05,5.03
114.0261356336,22.6845206241,4,193423,2512782,37.86,162.67,0.08,9.16,4.71,4.56,4.11
114.0261448065,22.6845415880,5,193423,2512782,30.20,186.19,0.10,9.50,4.39,6.38,3.83
114.0261603042,22.6845625195,1,193423,2512787,42.91,241.47,0.05,7.27,1.57,13.58,6.83
114.0261202466,22.6846079752,2,193423,2512787,27.85,224.33,0.07,9.06,2.07,5.88,7.00
114.0260661373,22.6846079766,3,193423,2512787,33.14,198.04,0.10,8.30,3.17,4.04,7.84
114.0261439976,22.6845193817,4,193423,2512787,27.58,154.98,0.07,8.68,3.01,5.07,5.71
114.0261241060,22.6845340307,5,193423,2512787,32.08,191.51,0.07,8.59,4.57,5.35,3.27
114.0260706642,22.6846550202,1,193423,2512792,34.44,229.04,0.08,7.83,1.27,8.58,6.47
114.0260712287,22.6845034958,2,193423,2512792,43.75,187.28,0.06,8.06,2.31,6.15,6.56
114.0261302362,22.6846552761,3,193423,2512792,35.37,205.35,0.07,7.19,3.04,4.50,5.95
114.0260054250,22.6846192867,4,193423,2512792,34.66,165.87,0.08,9.45,3.28,4.98,4.05
114.0260623302,22.6846276623,5,193423,2512792,28.65,200.28,0.08,7.61,5.06,4.67,2.86
114.0260659839,22.6845393691,1,193423,2512797,42.94,214.26,0.07,7.77,1.21,19.58,8.49
114.0260613703,22.6845625363,2,193423,2512797,32.33,167.06,0.08,7.99,2.23,6.46,6.40
114.0260037119,22.6846653137,3,193423,2512797,33.17,218.50,0.07,8.63,3.62,4.26,5.96
114.0260413848,22.6845762532,4,193423,2512797,33.80,238.29,0.09,9.50,4.69,5.47,4.50
114.0260345824,22.6845845704,5,193423,2512797,35.19,202.80,0.07,9.50,5.88,5.13,4.34
114.0260719225,22.6845906639,1,193423,2512802,46.07,208.55,0.07,8.50,1.36,13.15,8.49
114.0260701628,22.6846913787,2,193423,2512802,36.96,220.83,0.07,8.13,1.99,9.35,9.55
114.0259916422,22.6846042217,3,193423,2512802,31.96,165.27,0.06,9.01,4.38,5.64,6.28
114.0261348743,22.6846614762,4,193423,2512802,33.65,191.05,0.08,6.86,4.24,5.46,4.28
114.0261792503,22.6846096220,5,193423,2512802,31.88,194.07,0.07,9.50,5.08,5.93,2.77
114.0260220803,22.6848063081,1,193423,2512807,30.75,158.27,0.07,7.11,1.16,11.32,11.39
114.0260987912,22.6847956410,2,193423,2512807,34.30,150.96,0.06,9.47,2.45,6.52,5.46
114.0261382910,22.6846208933,3,193423,2512807,29.84,205.43,0.07,8.65,3.21,3.81,5.87
114.0261881573,22.6848070041,4,193423,2512807,25.09,239.53,0.10,9.28,4.76,4.81,4.02
114.0261167435,22.6847007469,5,193423,2512807,26.47,259.80,0.11,7.50,4.58,3.50,3.22
114.0261514192,22.6848121555,1,193423,2512812,32.65,189.54,0.06,8.92,1.01,11.89,8.38
114.0260650461,22.6848550630,2,193423,2512812,35.67,191.23,0.09,8.51,2.29,7.61,5.24
114.0260117295,22.6848179292,3,193423,2512812,47.70,170.10,0.07,7.00,3.67,4.94,5.80
114.0260384434,22.6848197897,4,193423,2512812,45.61,160.81,0.07,8.62,4.93,5.29,4.63
114.0261065771,22.6846918982,5,193423,2512812,38.49,215.05,0.08,8.79,5.93,5.45,3.94
114.0260337088,22.6848273911,1,193423,2512817,33.41,199.92,0.06,8.30,1.27,14.23,7.00
114.0261702842,22.6847700009,2,193423,2512817,42.98,207.95,0.10,8.02,2.33,5.85,8.36
114.0260811878,22.6847727778,3,193423,2512817,27.61,232.24,0.07,8.64,2.70,6.12,7.85
114.0261617903,22.6848840575,4,193423,2512817,31.37,198.98,0.10,9.26,4.27,6.01,4.31
114.0261681460,22.6847202830,5,193423,2512817,38.48,204.01,0.09,9.50,5.14,5.25,3.48
114.0261306497,22.6847588587,1,193423,2512822,33.86,176.39,0.08,9.16,1.23,12.60,9.83
114.0260641138,22.6848883837,2,193423,2512822,35.43,162.72,0.07,8.83,1.79,7.71,7.99
114.0260967359,22.6848514439,3,193423,2512822,29.32,223.88,0.09,9.50,2.79,7.37,6.26
114.0260735137,22.6847939545,4,193423,2512822,32.49,210.30,0.07,8.36,4.63,5.18,4.17
114.0261715483,22.6849152662,5,193423,2512822,23.56,230.55,0.08,6.81,4.39,5.40,2.81
114.0261147017,22.6849676233,1,193423,2512827,32.63,206.70,0.07,7.79,1.30,9.42,8.42
114.0260408546,22.6848179354,2,193423,2512827,39.02,176.96,0.07,7.97,2.49,5.87,5.78
114.0261023954,22.6848963231,3,193423,2512827,37.42,178.29,0.08,8.01,3.21,7.68,6.26
114.0260270833,22.6848262686,4,193423,2512827,29.54,229.76,0.08,9.50,5.73,5.40,4.77
114.0260160374,22.6849126403,5,193423,2512827,39.39,230.96,0.07,9.18,4.19,5.34,4.33
114.0260393720,22.6849182759,1,193423,2512832,39.35,221.99,0.06,9.50,1.41,9.64,7.17
114.0261276644,22.6849844599,2,193423,2512832,28.35,170.15,0.08,8.21,2.58,6.44,9.65
114.0260607443,22.6849250310,3,193423,2512832,32.95,184.75,0.06,8.69,3.13,5.31,6.66
114.0259916535,22.6848584586,4,193423,2512832,35.05,226.28,0.09,8.36,4.34,4.25,3.80
114.0261027419,22.6849566591,5,193423,2512832,29.61,174.75,0.09,7.67,3.83,5.73,3.48
114.0261760372,22.6849321288,1,193423,2512837,29.30,175.81,0.06,8.18,1.36,11.01,8.33
114.0260611463,22.6849213280,2,193423,2512837,35.72,142.19,0.06,8.52,2.31,6.54,6.84
114.0261574755,22.6848963873,3,193423,2512837,32.07,199.63,0.07,8.38,3.41,4.95,7.87
114.0259986475,22.6849776945,4,193423,2512837,28.00,179.76,0.07,9.20,5.21,3.74,5.44
114.0260146321,22.6849932188,5,193423,2512837,38.44,170.60,0.08,9.50,6.37,4.84,3.14
114.0260541068,22.6849631467,1,193423,2512842,32.74,200.53,0.08,8.09,1.21,15.09,9.78
114.0261109823,22.6851008142,2,193423,2512842,36.11,217.67,0.08,8.58,1.88,10.33,7.13
114.0260886140,22.6850173623,3,193423,2512842,40.79,181.29,0.06,7.85,2.54,6.03,6.94
114.0259961165,22.6849408960,4,193423,2512842,44.98,147.94,0.08,9.50,5.06,4.04,5.92
114.0260511334,22.6849645251,5,193423,2512842,35.11,222.24,0.07,7.40,4.32,4.08,4.33
114.0260262895,22.6851393408,1,193423,2512847,35.21,147.41,0.05,9.06,1.26,12.02,7.26
114.0261184968,22.6851535528,2,193423,2512847,31.20,207.53,0.07,6.87,2.19,7.73,7.72
114.0261691609,22.6851324361,3,193423,2512847,31.21,183.23,0.08,8.06,3.39,4.67,6.90
114.0260338832,22.6849841891,4,193423,2512847,29.09,178.44,0.08,8.86,4.43,7.46,3.75
114.0260498674,22.6851314190,5,193423,2512847,37.26,189.37,0.09,8.74,5.26,5.42,3.46
114.0261510370,22.6850785158,1,193423,2512852,37.03,166.24,0.07,6.83,1.05,10.53,9.67
114.0261399944,22.6850453172,2,193423,2512852,32.14,207.86,0.07,7.76,2.41,7.19,8.12
114.0260117715,22.6850269899,3,193423,2512852,25.30,161.42,0.08,8.43,3.78,4.40,4.94
114.0261802175,22.6850281062,4,193423,2512852,40.92,228.73,0.08,8.85,4.76,6.66,4.19
114.0260921902,22.6850777762,5,193423,2512852,38.48,214.19,0.10,9.47,6.43,4.32,3.72
114.0259822192,22.6852322329,1,193423,2512857,35.24,132.52,0.07,9.50,1.02,12.48,7.48
114.0261242681,22.6851361408,2,193423,2512857,34.17,235.02,0.07,9.50,2.88,6.62,7.48
114.0260275139,22.6852520115,3,193423,2512857,34.79,220.07,0.06,8.96,3.39,7.12,5.55
114.0260212098,22.6851000885,4,193423,2512857,44.30,168.43,0.09,7.79,3.78,6.84,3.48
114.0260569521,22.6851901725,5,193423,2512857,26.68,198.45,0.09,6.95,4.84,5.10,2.98
114.0260435134,22.6851735522,1,193423,2512862,38.27,184.09,0.06,8.78,1.29,15.40,7.90
114.0260109260,22.6852661097,2,193423,2512862,33.73,200.00,0.08,7.32,2.66,9.45,5.52
114.0259963654,22.6851292720,3,193423,2512862,38.12,181.09,0.09,9.50,3.05,5.32,4.77
114.0260155941,22.6852770188,4,193423,2512862,34.05,186.44,0.07,9.50,4.88,6.24,5.58
114.0260822004,22.6852125925,5,193423,2512862,36.13,257.44,0.08,7.39,5.25,5.79,3.08
114.0260955331,22.6853428246,1,193423,2512867,41.81,200.00,0.07,7.20,1.09,13.21,7.94
114.0260747124,22.6851698549,2,193423,2512867,31.80,178.44,0.06,9.50,2.62,7.67,6.85
114.0261772978,22.6851664228,3,193423,2512867,43.04,172.72,0.09,8.78,3.64,4.59,7.41
114.0260648205,22.6853115068,4,193423,2512867,29.64,166.80,0.06,7.02,5.01,3.75,4.88
114.0261336345,22.6852426333,5,193423,2512867,40.95,199.43,0.07,9.50,5.70,5.71,2.98
114.0261874544,22.6834773773,1,193428,2512677,35.09,184.98,0.08,9.50,1.22,8.16,9.61
114.0261098138,22.6834764171,2,193428,2512677,38.34,168.13,0.07,8.77,2.35,8.48,8.68
114.0261021378,22.6835903461,3,193428,2512677,33.51,210.43,0.07,8.86,2.92,4.49,7.39
114.0261786564,22.6835236678,4,193428,2512677,42.95,149.42,0.08,8.86,4.82,5.43,4.73
114.0261118301,22.6835122264,5,193428,2512677,34.68,264.74,0.08,8.49,5.51,4.86,4.23
114.0260967529,22.6835968719,1,193428,2512682,41.40,168.26,0.08,8.28,1.23,17.19,8.23
114.0261793981,22.6834883838,2,193428,2512682,32.84,175.64,0.09,8.93,2.81,8.40,7.29
114.0262548278,22.6835971533,3,193428,2512682,27.60,208.66,0.10,6.93,2.81,3.72,5.55
114.0262292727,22.6836433465,4,193428,2512682,32.19,199.07,0.08,9.50,3.71,5.05,4.64
114.0262231502,22.6835163130,5,193428,2512682,26.63,167.69,0.07,8.57,6.56,4.46,3.08
114.0262019481,22.6836885564,1,193428,2512687,29.99,178.83,0.05,9.47,1.42,11.64,6.25
114.0261354460,22.6836930869,2,193428,2512687,33.29,210.62,0.08,9.44,2.25,6.66,7.52
114.0261001249,22.6836834928,3,193428,2512687,42.06,191.26,0.08,8.14,2.82,4.94,5.63
114.0260811562,22.6836619446,4,193428,2512687,31.73,196.54,0.10,7.91,4.76,4.65,5.98
114.0261192689,22.6836394442,5,193428,2512687,29.81,194.47,0.07,9.50,6.08,6.51,4.07
114.0262040238,22.6836175291,1,193428,2512692,36.22,219.67,0.09,9.05,1.28,8.69,7.28
114.0261549502,22.6836706674,2,193428,2512692,28.80,244.44,0.07,6.66,2.79,7.49,6.89
114.0261371056,22.6836302822,3,193428,2512692,29.93,209.40,0.07,8.42,2.64,3.66,5.64
114.0260630675,22.6837271478,4,193428,2512692,36.10,161.18,0.08,9.50,4.55,6.69,4.11
114.0262485416,22.6836248089,5,193428,2512692,27.05,157.82,0.08,9.21,4.45,4.51,3.15
114.0261426398,22.6837286170,1,193428,2512697,39.62,230.66,0.07,6.48,1.19,14.33,8.42
114.0261574210,22.6838187911,2,193428,2512697,41.02,170.29,0.06,7.30,2.05,7.68,7.39
114.0262499355,22.6836463323,3,193428,2512697,47.45,148.28,0.05,8.09,3.50,4.41,7.76
114.0260737189,22.6836986195,4,193428,2512697,29.37,167.27,0.06,8.73,4.11,4.63,4.73
114.0261368549,22.6837526062,5,193428,2512697,31.62,215.11,0.08,9.50,5.19,6.60,4.61
114.0261295097,22.6837323503,1,193428,2512702,38.11,171.72,0.07,9.50,1.35,14.64,7.40
114.0261258118,22.6838234447,2,193428,2512702,33.56,155.25,0.08,9.17,2.06,7.61,8.01
114.0260794647,22.6837225118,3,193428,2512702,46.23,212.21,0.08,9.50,2.92,5.54,6.02
114.0262151916,22.6837385215,4,193428,2512702,27.15,193.10,0.09,9.50,4.14,7.54,4.44
114.0261315066,22.6837491526,5,193428,2512702,31.37,189.90,0.10,7.70,6.53,6.55,4.17
114.0261238511,22.6837651926,1,193428,2512707,40.86,170.79,0.07,8.54,1.25,9.17,6.38
114.0262553218,22.6838678058,2,193428,2512707,37.24,169.54,0.07,9.37,2.24,7.75,7.58
114.0261442567,22.6838196337,3,193428,2512707,35.41,185.18,0.07,9.50,3.52,7.26,6.78
114.0261554078,22.6838585663,4,193428,2512707,27.12,173.41,0.08,7.88,3.89,4.65,4.75
114.0260642142,22.6838614112,5,193428,2512707,31.88,193.52,0.08,9.42,5.98,7.10,3.42
114.0262002156,22.6839120981,1,193428,2512712,38.03,166.69,0.07,9.50,1.33,13.96,9.26
114.0261444502,22.6838462527,2,193428,2512712,41.17,203.02,0.06,9.25,2.10,5.16,8.28
114.0260797323,22.6838023299,3,193428,2512712,35.82,223.32,0.06,7.98,2.71,4.74,7.59
114.0262093601,22.6837822320,4,193428,2512712,28.83,143.85,0.08,9.50,4.75,4.33,3.99
114.0262328078,22.6838157944,5,193428,2512712,30.84,247.41,0.09,9.18,4.21,5.18,3.07
114.0261880272,22.6838041974,1,193428,2512717,28.97,178.58,0.08,7.30,1.19,9.63,9.94
114.0260909141,22.6839007779,2,193428,2512717,33.45,158.72,0.07,6.96,2.21,5.62,7.32
114.0260566442,22.6839712060,3,193428,2512717,30.03,211.67,0.09,8.62,2.68,6.48,4.47
114.0262209645,22.6839612658,4,193428,2512717,32.25,209.01,0.08,8.82,4.48,6.27,6.54
114.0261161710,22.6839536230,5,193428,2512717,31.05,143.21,0.08,9.50,4.61,4.38,4.51
114.0261567048,22.6840203584,1,193428,2512722,37.60,155.46,0.08,8.76,1.22,11.27,8.68
114.0261208034,22.6839954028,2,193428,2512722,32.94,202.10,0.09,9.50,2.80,5.79,7.35
114.0261253847,22.6839339135,3,193428,2512722,43.22,231.87,0.07,8.56,3.90,3.99,7.52
114.0261805623,22.6839494346,4,193428,2512722,34.13,141.66,0.08,8.75,4.20,5.62,4.79
114.0261964226,22.6839574564,5,193428,2512722,33.26,183.73,0.07,9.50,3.93,5.64,4.56
114.0261464006,22.6839900287,1,193428,2512727,42.88,227.09,0.07,9.02,1.42,14.17,8.80
114.0261471535,22.6840186104,2,193428,2512727,33.13,224.88,0.09,8.46,2.72,9.31,7.98
114.0261668990,22.6840496586,3,193428,2512727,36.42,193.55,0.08,7.88,3.54,5.15,7.36
114.0262531603,22.6840619943,4,193428,2512727,33.40,166.98,0.07,7.98,5.10,6.72,4.90
114.0260583017,22.6839137697,5,193428,2512727,33.02,196.75,0.09,6.97,5.86,5.83,3.09
114.0261048087,22.6840730840,1,193428,2512732,37.19,183.17,0.08,8.27,1.08,15.48,8.08
114.0261869910,22.6841029647,2,193428,2512732,28.53,187.58,0.06,8.15,2.57,7.05,7.07
114.0261619707,22.6839526156,3,193428,2512732,30.82,205.88,0.09,8.27,3.53,4.89,5.70
